SEMANA,ESTADO_SIGLA,MUNICIPIO,PRODUTO,preco_medio,preco_min,preco_max,n_postos
2020-06-22,TO,PORTO NACIONAL,DIESEL,2.9747500000000002,2.85,3.06,4
2020-06-29,TO,PORTO NACIONAL,DIESEL,3.00725,2.85,3.19,4
2020-07-06,TO,PORTO NACIONAL,DIESEL,3.00725,2.85,3.19,4
2020-07-13,TO,PORTO NACIONAL,DIESEL,3.12925,2.939,3.319,4
2020-07-20,TO,PORTO NACIONAL,DIESEL,3.12925,2.939,3.319,4
2020-07-27,TO,PORTO NACIONAL,DIESEL,3.2672499999999998,2.939,3.46,4
2020-08-03,TO,PORTO NACIONAL,DIESEL,3.35475,3.289,3.46,4
2020-08-10,TO,PORTO NACIONAL,DIESEL,3.35475,3.289,3.46,4
2020-08-17,TO,PORTO NACIONAL,DIESEL,3.35475,3.289,3.46,4
2021-08-02,TO,PORTO NACIONAL,DIESEL,4.599,4.599,4.599,1
2021-08-09,TO,PORTO NACIONAL,DIESEL,4.505,4.3,4.71,2
2022-01-17,TO,PORTO NACIONAL,DIESEL,5.56,5.25,5.88,3
2022-01-24,TO,PORTO NACIONAL,DIESEL,5.6,5.6,5.6,1
2022-01-31,TO,PORTO NACIONAL,DIESEL,5.57,5.25,5.88,4
2022-02-07,TO,PORTO NACIONAL,DIESEL,5.57,5.25,5.88,4
2022-02-14,TO,PORTO NACIONAL,DIESEL,5.676666666666667,5.55,5.88,3
2022-02-21,TO,PORTO NACIONAL,DIESEL,5.503333333333333,5.25,5.66,3
2022-02-28,TO,PORTO NACIONAL,DIESEL,5.57,5.25,5.88,4
2022-03-07,TO,PORTO NACIONAL,DIESEL,6.0025,5.8,6.24,4
2022-03-14,TO,PORTO NACIONAL,DIESEL,6.775,5.98,7.15,4
2022-03-21,TO,PORTO NACIONAL,DIESEL,6.923333333333333,6.8,6.99,3
2022-03-28,TO,PORTO NACIONAL,DIESEL,7.0025,6.9,7.17,4
2022-04-04,TO,PORTO NACIONAL,DIESEL,6.7125,6.45,6.95,4
2022-04-11,TO,PORTO NACIONAL,DIESEL,6.7075,6.1,7.17,4
2022-04-18,TO,PORTO NACIONAL,DIESEL,6.562,6.1,6.78,5
2022-04-25,TO,PORTO NACIONAL,DIESEL,6.5325,6.2,6.78,4
2022-05-02,TO,PORTO NACIONAL,DIESEL,6.626,6.2,6.8,5
2022-05-09,TO,PORTO NACIONAL,DIESEL,6.706,6.2,6.99,5
2022-05-16,TO,PORTO NACIONAL,DIESEL,6.993333333333333,6.65,7.19,3
2022-05-23,TO,PORTO NACIONAL,DIESEL,7.092499999999999,6.75,7.38,4
2022-05-30,TO,PORTO NACIONAL,DIESEL,7.034000000000001,6.75,7.39,5
2022-06-06,TO,PORTO NACIONAL,DIESEL,6.9775,6.6,7.38,4
2022-06-13,TO,PORTO NACIONAL,DIESEL,7.015,6.6,7.38,4
2022-06-20,TO,PORTO NACIONAL,DIESEL,7.505,7.3,7.69,4
2022-06-27,TO,PORTO NACIONAL,DIESEL,7.605,7.44,7.75,4
2022-07-04,TO,PORTO NACIONAL,DIESEL,7.565,7.44,7.79,4
2022-07-11,TO,PORTO NACIONAL,DIESEL,7.414,7.1,7.6,5
2022-07-18,TO,PORTO NACIONAL,DIESEL,7.326666666666667,7.19,7.6,3
2022-07-25,TO,PORTO NACIONAL,DIESEL,7.32,7.19,7.6,4
2022-08-01,TO,PORTO NACIONAL,DIESEL,7.236,6.9,7.6,5
2022-08-08,TO,PORTO NACIONAL,DIESEL,7.04,6.9,7.27,3
2022-08-15,TO,PORTO NACIONAL,DIESEL,6.973333333333334,6.76,7.09,3
2022-08-22,TO,PORTO NACIONAL,DIESEL,6.67,6.4,6.87,4
2022-08-29,TO,PORTO NACIONAL,DIESEL,6.73,6.64,6.87,4
2022-09-05,TO,PORTO NACIONAL,DIESEL,6.676,6.4,6.87,5
2022-09-12,TO,PORTO NACIONAL,DIESEL,6.67,6.4,6.87,4
2023-01-16,TO,PORTO NACIONAL,DIESEL,6.051666666666667,5.8,6.45,6
2023-01-23,TO,PORTO NACIONAL,DIESEL,5.986666666666667,5.75,6.45,6
2023-01-30,TO,PORTO NACIONAL,DIESEL,5.9383333333333335,5.75,6.45,6
2023-02-06,TO,PORTO NACIONAL,DIESEL,5.9383333333333335,5.75,6.45,6
2023-02-13,TO,PORTO NACIONAL,DIESEL,5.611666666666667,5.39,6.0,6
2023-02-20,TO,PORTO NACIONAL,DIESEL,5.573333333333333,5.38,6.0,6
2023-02-27,TO,PORTO NACIONAL,DIESEL,5.6000000000000005,5.38,6.0,6
2023-03-06,TO,PORTO NACIONAL,DIESEL,5.633333333333333,5.38,6.0,6
2023-03-13,TO,PORTO NACIONAL,DIESEL,5.531666666666666,5.38,5.69,6
2023-03-20,TO,PORTO NACIONAL,DIESEL,5.598571428571428,5.38,6.0,7
2023-03-27,TO,PORTO NACIONAL,DIESEL,5.45,5.28,5.64,6
2023-04-03,TO,PORTO NACIONAL,DIESEL,5.558333333333334,5.35,5.93,6
2023-04-17,TO,PORTO NACIONAL,DIESEL,5.39,5.39,5.39,1
2023-04-24,TO,PORTO NACIONAL,DIESEL,5.471666666666667,5.2,5.76,6
2023-05-01,TO,PORTO NACIONAL,DIESEL,5.38,5.2,5.65,6
2023-05-08,TO,PORTO NACIONAL,DIESEL,5.273333333333333,5.1,5.41,6
2023-05-15,TO,PORTO NACIONAL,DIESEL,5.123333333333334,4.9,5.4,3
2023-05-22,TO,PORTO NACIONAL,DIESEL,5.04,4.75,5.4,6
2023-05-29,TO,PORTO NACIONAL,DIESEL,4.956666666666667,4.75,5.15,6
2023-06-05,TO,PORTO NACIONAL,DIESEL,4.938,4.75,5.15,5
2023-06-12,TO,PORTO NACIONAL,DIESEL,4.926666666666667,4.75,5.15,6
2023-06-19,TO,PORTO NACIONAL,DIESEL,4.8500000000000005,4.69,5.1,6
2023-06-26,TO,PORTO NACIONAL,DIESEL,4.858333333333333,4.6,5.1,6
2023-07-03,TO,PORTO NACIONAL,DIESEL,4.858333333333333,4.6,5.1,6
2023-07-10,TO,PORTO NACIONAL,DIESEL,4.8549999999999995,4.6,5.1,6
2023-07-17,TO,PORTO NACIONAL,DIESEL,4.861666666666666,4.6,5.1,6
2023-07-24,TO,PORTO NACIONAL,DIESEL,4.87,4.65,5.1,6
2023-07-31,TO,PORTO NACIONAL,DIESEL,4.87,4.65,5.1,6
2023-08-07,TO,PORTO NACIONAL,DIESEL,4.924,4.79,5.05,5
2023-08-14,TO,PORTO NACIONAL,DIESEL,5.695,4.79,5.99,6
2023-08-21,TO,PORTO NACIONAL,DIESEL,5.928333333333334,5.8,6.15,6
2023-08-28,TO,PORTO NACIONAL,DIESEL,5.935,5.8,6.15,6
2023-09-04,TO,PORTO NACIONAL,DIESEL,5.99,5.99,5.99,1
2023-09-11,TO,PORTO NACIONAL,DIESEL,5.926666666666667,5.65,6.15,6
2023-09-18,TO,PORTO NACIONAL,DIESEL,5.9799999999999995,5.65,6.15,7
2023-09-25,TO,PORTO NACIONAL,DIESEL,5.966666666666666,5.65,6.15,6
2023-10-02,TO,PORTO NACIONAL,DIESEL,5.96,5.65,6.15,6
2023-10-09,TO,PORTO NACIONAL,DIESEL,5.943333333333334,5.7,6.15,6
2023-10-16,TO,PORTO NACIONAL,DIESEL,5.916666666666667,5.7,6.15,6
2023-10-23,TO,PORTO NACIONAL,DIESEL,5.991666666666667,5.89,6.15,6
2023-10-30,TO,PORTO NACIONAL,DIESEL,6.001666666666666,5.85,6.15,6
2023-11-06,TO,PORTO NACIONAL,DIESEL,5.953333333333333,5.85,6.1,6
2023-11-13,TO,PORTO NACIONAL,DIESEL,5.9366666666666665,5.85,6.1,6
2023-11-20,TO,PORTO NACIONAL,DIESEL,5.911666666666666,5.7,6.1,6
2023-11-27,TO,PORTO NACIONAL,DIESEL,5.903333333333333,5.65,6.1,6
2023-12-04,TO,PORTO NACIONAL,DIESEL,5.838333333333334,5.6,6.1,6
2023-12-11,TO,PORTO NACIONAL,DIESEL,5.775,5.59,6.1,8
2023-12-18,TO,PORTO NACIONAL,DIESEL,5.66,5.5,5.79,6
2023-12-25,TO,PORTO NACIONAL,DIESEL,5.5625,5.45,5.65,4
2024-01-01,TO,PORTO NACIONAL,DIESEL,5.701666666666667,5.35,5.99,6
2024-01-08,TO,PORTO NACIONAL,DIESEL,5.7316666666666665,5.4,5.99,6
2024-01-15,TO,PORTO NACIONAL,DIESEL,5.598333333333334,5.3,5.87,6
2024-01-22,TO,PORTO NACIONAL,DIESEL,5.581666666666667,5.3,5.79,6
2024-01-29,TO,PORTO NACIONAL,DIESEL,5.5633333333333335,5.25,5.79,6
2024-02-05,TO,PORTO NACIONAL,DIESEL,5.626666666666666,5.45,5.79,6
2024-02-12,TO,PORTO NACIONAL,DIESEL,5.6433333333333335,5.45,5.79,6
2024-02-19,TO,PORTO NACIONAL,DIESEL,5.651666666666666,5.45,5.79,6
2024-02-26,TO,PORTO NACIONAL,DIESEL,5.651666666666666,5.45,5.79,6
2024-03-04,TO,PORTO NACIONAL,DIESEL,5.656666666666666,5.45,5.79,6
2024-03-11,TO,PORTO NACIONAL,DIESEL,5.656666666666666,5.45,5.79,6
2024-03-18,TO,PORTO NACIONAL,DIESEL,5.626666666666666,5.45,5.79,6
2024-03-25,TO,PORTO NACIONAL,DIESEL,5.626666666666666,5.45,5.79,6
2024-04-01,TO,PORTO NACIONAL,DIESEL,5.614999999999999,5.35,5.82,6
2024-04-08,TO,PORTO NACIONAL,DIESEL,5.67,5.48,5.79,5
2024-04-15,TO,PORTO NACIONAL,DIESEL,5.76,5.65,5.9,5
2024-04-22,TO,PORTO NACIONAL,DIESEL,5.7250000000000005,5.55,5.9,6
2024-04-29,TO,PORTO NACIONAL,DIESEL,5.7250000000000005,5.55,5.9,6
2024-05-06,TO,PORTO NACIONAL,DIESEL,5.708333333333333,5.55,5.9,6
2024-05-13,TO,PORTO NACIONAL,DIESEL,5.666666666666667,5.43,5.9,3
2024-05-20,TO,PORTO NACIONAL,DIESEL,5.6883333333333335,5.43,5.9,6
2024-05-27,TO,PORTO NACIONAL,DIESEL,5.626666666666666,5.43,5.9,3
2024-06-03,TO,PORTO NACIONAL,DIESEL,5.675,5.43,5.9,6
2024-06-10,TO,PORTO NACIONAL,DIESEL,5.692,5.43,5.9,5
2024-06-17,TO,PORTO NACIONAL,DIESEL,5.675,5.43,5.9,6
2024-06-24,TO,PORTO NACIONAL,DIESEL,5.706666666666667,5.43,5.93,6
2024-07-01,TO,PORTO NACIONAL,DIESEL,5.8183333333333325,5.55,6.1,6
2024-07-08,TO,PORTO NACIONAL,DIESEL,5.851666666666667,5.55,6.1,6
2024-07-15,TO,PORTO NACIONAL,DIESEL,5.8757142857142854,5.6,6.2,7
2024-07-22,TO,PORTO NACIONAL,DIESEL,5.88,5.6,6.2,6
2024-07-29,TO,PORTO NACIONAL,DIESEL,5.88,5.6,6.2,6
2024-08-05,TO,PORTO NACIONAL,DIESEL,5.88,5.6,6.2,6
2024-08-12,TO,PORTO NACIONAL,DIESEL,5.871666666666666,5.6,6.2,6
2024-08-19,TO,PORTO NACIONAL,DIESEL,5.871666666666666,5.6,6.2,6
2024-08-26,TO,PORTO NACIONAL,DIESEL,5.868571428571428,5.6,6.2,7
2024-09-02,TO,PORTO NACIONAL,DIESEL,5.871666666666666,5.6,6.2,6
2024-09-09,TO,PORTO NACIONAL,DIESEL,5.871666666666666,5.6,6.2,6
2024-09-16,TO,PORTO NACIONAL,DIESEL,5.88,5.6,6.2,6
2024-09-23,TO,PORTO NACIONAL,DIESEL,5.8757142857142854,5.6,6.2,7
2024-09-30,TO,PORTO NACIONAL,DIESEL,5.88,5.6,6.2,6
2024-10-07,TO,PORTO NACIONAL,DIESEL,5.88,5.6,6.2,6
2024-10-14,TO,PORTO NACIONAL,DIESEL,5.888333333333333,5.6,6.2,6
2024-10-21,TO,PORTO NACIONAL,DIESEL,5.888333333333333,5.6,6.2,6
2024-10-28,TO,PORTO NACIONAL,DIESEL,5.888333333333333,5.6,6.2,6
2024-11-04,TO,PORTO NACIONAL,DIESEL,5.888333333333333,5.6,6.2,6
2024-11-11,TO,PORTO NACIONAL,DIESEL,5.896666666666667,5.6,6.2,6
2024-11-18,TO,PORTO NACIONAL,DIESEL,5.928,5.6,6.3,5
2024-11-25,TO,PORTO NACIONAL,DIESEL,5.946666666666666,5.6,6.3,3
2024-12-02,TO,PORTO NACIONAL,DIESEL,5.93,5.6,6.3,6
2024-12-09,TO,PORTO NACIONAL,DIESEL,5.946666666666666,5.65,6.3,6
2024-12-16,TO,PORTO NACIONAL,DIESEL,5.953333333333333,5.65,6.34,6
2024-12-23,TO,PORTO NACIONAL,DIESEL,5.963333333333334,5.65,6.34,6
2024-12-30,TO,PORTO NACIONAL,DIESEL,5.963333333333334,5.65,6.34,6
2025-01-06,TO,PORTO NACIONAL,DIESEL,5.958,5.65,6.34,5
2025-01-13,TO,PORTO NACIONAL,DIESEL,6.026,5.65,6.34,5
2025-01-20,TO,PORTO NACIONAL,DIESEL,5.98,5.65,6.34,6
2025-01-27,TO,PORTO NACIONAL,DIESEL,6.005,5.65,6.34,6
2025-02-03,TO,PORTO NACIONAL,DIESEL,6.026,5.75,6.35,5
2025-02-10,TO,PORTO NACIONAL,DIESEL,6.298333333333333,5.95,6.6,6
2025-02-17,TO,PORTO NACIONAL,DIESEL,6.298333333333333,5.95,6.6,6
2025-02-24,TO,PORTO NACIONAL,DIESEL,6.28,5.95,6.6,6
2025-03-03,TO,PORTO NACIONAL,DIESEL,6.256666666666667,5.95,6.45,6
2025-03-10,TO,PORTO NACIONAL,DIESEL,6.256666666666667,5.95,6.45,6
2025-03-17,TO,PORTO NACIONAL,DIESEL,6.256666666666667,5.95,6.45,6
2025-03-24,TO,PORTO NACIONAL,DIESEL,6.2700000000000005,5.95,6.45,5
2025-03-31,TO,PORTO NACIONAL,DIESEL,6.239999999999999,5.95,6.45,6
2025-04-07,TO,PORTO NACIONAL,DIESEL,6.156666666666666,5.8,6.45,6
2025-04-14,TO,PORTO NACIONAL,DIESEL,6.048333333333333,5.7,6.45,6
2025-04-21,TO,PORTO NACIONAL,DIESEL,5.944,5.7,6.25,5
2025-04-28,TO,PORTO NACIONAL,DIESEL,5.978333333333333,5.7,6.25,6
2025-05-05,TO,PORTO NACIONAL,DIESEL,5.978333333333333,5.7,6.25,6
2025-05-12,TO,PORTO NACIONAL,DIESEL,5.886666666666667,5.69,6.18,6
2025-05-19,TO,PORTO NACIONAL,DIESEL,5.831666666666667,5.58,6.05,6
2025-05-26,TO,PORTO NACIONAL,DIESEL,5.801666666666667,5.45,6.05,6
2025-06-02,TO,PORTO NACIONAL,DIESEL,5.708333333333333,5.45,6.05,6
2025-06-09,TO,PORTO NACIONAL,DIESEL,5.708333333333333,5.45,6.05,6
2025-06-16,TO,PORTO NACIONAL,DIESEL,5.708333333333333,5.45,6.05,6
2025-06-23,TO,PORTO NACIONAL,DIESEL,5.771666666666667,5.5,6.05,6
2025-06-30,TO,PORTO NACIONAL,DIESEL,5.778333333333333,5.5,6.05,6
2025-07-07,TO,PORTO NACIONAL,DIESEL,5.778333333333333,5.5,6.05,6
2025-09-08,TO,PORTO NACIONAL,DIESEL,5.694,5.5,6.05,5
2025-09-15,TO,PORTO NACIONAL,DIESEL,5.753333333333333,5.5,6.05,6
2025-09-22,TO,PORTO NACIONAL,DIESEL,5.753333333333333,5.5,6.05,6
2025-09-29,TO,PORTO NACIONAL,DIESEL,5.753333333333333,5.5,6.05,6
2025-10-06,TO,PORTO NACIONAL,DIESEL,5.761666666666667,5.5,6.05,6
2025-10-13,TO,PORTO NACIONAL,DIESEL,5.794999999999999,5.5,6.05,6
2025-10-20,TO,PORTO NACIONAL,DIESEL,5.794999999999999,5.5,6.05,6
2025-10-27,TO,PORTO NACIONAL,DIESEL,5.762,5.59,6.05,5
2025-11-03,TO,PORTO NACIONAL,DIESEL,5.835,5.59,6.25,6
2025-11-10,TO,PORTO NACIONAL,DIESEL,5.8933333333333335,5.59,6.25,3
2026-03-09,TO,PORTO NACIONAL,DIESEL,7.278333333333333,6.6,7.64,6
2026-03-16,TO,PORTO NACIONAL,DIESEL,7.6066666666666665,7.34,8.14,6
2026-03-23,TO,PORTO NACIONAL,DIESEL,7.715,7.34,8.49,6
2026-03-30,TO,PORTO NACIONAL,DIESEL,7.628333333333334,7.36,7.9,6
2026-04-06,TO,PORTO NACIONAL,DIESEL,7.581666666666667,7.28,7.8,6
2026-04-13,TO,PORTO NACIONAL,DIESEL,7.093333333333334,6.85,7.39,6
2026-04-20,TO,PORTO NACIONAL,DIESEL,6.926666666666667,6.68,7.38,6
2026-04-27,TO,PORTO NACIONAL,DIESEL,6.8500000000000005,6.58,7.1,6
2026-05-04,TO,PORTO NACIONAL,DIESEL,6.825,6.58,7.1,6
2026-05-11,TO,PORTO NACIONAL,DIESEL,6.890000000000001,6.58,7.29,6
2026-06-01,TO,PORTO NACIONAL,DIESEL,6.6125,6.39,6.89,4
2026-06-08,TO,PORTO NACIONAL,DIESEL,6.715,6.39,7.29,6
2026-06-15,TO,PORTO NACIONAL,DIESEL,6.665,6.39,6.99,6
2026-08-10,TO,PORTO NACIONAL,DIESEL,6.314285714285715,5.99,6.95,7
2026-08-17,TO,PORTO NACIONAL,DIESEL,6.215,5.99,6.59,8
2026-08-24,TO,PORTO NACIONAL,DIESEL,6.16125,5.85,6.59,8
2026-08-31,TO,PORTO NACIONAL,DIESEL,6.09875,5.85,6.59,8
2019-12-30,TO,PORTO NACIONAL,DIESEL S10,3.6718,3.5,3.76,5
2020-01-06,TO,PORTO NACIONAL,DIESEL S10,3.6765000000000003,3.5,3.76,6
2020-01-13,TO,PORTO NACIONAL,DIESEL S10,3.7299999999999995,3.7,3.79,5
2020-01-20,TO,PORTO NACIONAL,DIESEL S10,3.7113333333333336,3.599,3.79,6
2020-01-27,TO,PORTO NACIONAL,DIESEL S10,3.6775999999999995,3.56,3.79,5
2020-02-03,TO,PORTO NACIONAL,DIESEL S10,3.7215000000000003,3.679,3.79,6
2020-02-10,TO,PORTO NACIONAL,DIESEL S10,3.5936,3.47,3.79,5
2020-02-17,TO,PORTO NACIONAL,DIESEL S10,3.6665000000000005,3.55,3.79,6
2020-02-24,TO,PORTO NACIONAL,DIESEL S10,3.6336,3.479,3.79,5
2020-03-02,TO,PORTO NACIONAL,DIESEL S10,3.5834,3.479,3.67,5
2020-03-09,TO,PORTO NACIONAL,DIESEL S10,3.5834,3.479,3.67,5
2020-03-16,TO,PORTO NACIONAL,DIESEL S10,3.5214,3.319,3.67,5
2020-03-23,TO,PORTO NACIONAL,DIESEL S10,3.3717999999999995,3.3,3.64,5
2020-03-30,TO,PORTO NACIONAL,DIESEL S10,3.194,3.05,3.3,5
2020-04-06,TO,PORTO NACIONAL,DIESEL S10,3.1498,2.999,3.38,5
2020-04-13,TO,PORTO NACIONAL,DIESEL S10,3.1378,2.99,3.38,5
2020-04-20,TO,PORTO NACIONAL,DIESEL S10,3.1396,2.999,3.38,5
2020-04-27,TO,PORTO NACIONAL,DIESEL S10,3.1076,2.899,3.38,5
2020-05-04,TO,PORTO NACIONAL,DIESEL S10,2.9335999999999998,2.799,3.09,5
2020-05-11,TO,PORTO NACIONAL,DIESEL S10,2.8815999999999997,2.639,3.09,5
2020-05-18,TO,PORTO NACIONAL,DIESEL S10,2.8815999999999997,2.639,3.09,5
2020-05-25,TO,PORTO NACIONAL,DIESEL S10,2.9335999999999998,2.799,3.09,5
2020-06-01,TO,PORTO NACIONAL,DIESEL S10,2.9438,2.8,3.09,5
2020-06-08,TO,PORTO NACIONAL,DIESEL S10,2.93,2.8,3.09,5
2020-06-15,TO,PORTO NACIONAL,DIESEL S10,2.9579999999999997,2.8,3.09,5
2020-06-22,TO,PORTO NACIONAL,DIESEL S10,2.9838,2.8,3.09,5
2020-06-29,TO,PORTO NACIONAL,DIESEL S10,3.0178000000000003,2.8,3.26,5
2020-07-06,TO,PORTO NACIONAL,DIESEL S10,3.0178000000000003,2.8,3.26,5
2020-07-13,TO,PORTO NACIONAL,DIESEL S10,3.1872,2.959,3.389,5
2020-07-20,TO,PORTO NACIONAL,DIESEL S10,3.1872,2.959,3.389,5
2020-07-27,TO,PORTO NACIONAL,DIESEL S10,3.2976,2.959,3.54,5
2020-08-03,TO,PORTO NACIONAL,DIESEL S10,3.3655999999999997,3.229,3.54,5
2020-08-10,TO,PORTO NACIONAL,DIESEL S10,3.3655999999999997,3.229,3.54,5
2020-08-17,TO,PORTO NACIONAL,DIESEL S10,3.3938,3.299,3.54,5
2021-08-02,TO,PORTO NACIONAL,DIESEL S10,4.5447500000000005,4.3,4.78,4
2021-08-09,TO,PORTO NACIONAL,DIESEL S10,4.585833333333333,4.3,5.45,6
2021-08-16,TO,PORTO NACIONAL,DIESEL S10,4.5,4.5,4.5,1
2021-08-23,TO,PORTO NACIONAL,DIESEL S10,4.682,4.46,5.45,5
2022-01-17,TO,PORTO NACIONAL,DIESEL S10,5.513333333333333,5.25,5.89,6
2022-01-24,TO,PORTO NACIONAL,DIESEL S10,5.476666666666667,5.25,5.62,6
2022-01-31,TO,PORTO NACIONAL,DIESEL S10,5.5183333333333335,5.25,5.89,6
2022-02-07,TO,PORTO NACIONAL,DIESEL S10,5.551666666666667,5.25,5.89,6
2022-02-14,TO,PORTO NACIONAL,DIESEL S10,5.576666666666667,5.4,5.89,6
2022-02-21,TO,PORTO NACIONAL,DIESEL S10,5.468333333333334,5.25,5.69,6
2022-02-28,TO,PORTO NACIONAL,DIESEL S10,5.583333333333333,5.25,5.89,6
2022-03-07,TO,PORTO NACIONAL,DIESEL S10,5.878333333333333,5.6,6.25,6
2022-03-14,TO,PORTO NACIONAL,DIESEL S10,6.593333333333334,5.6,7.2,6
2022-03-21,TO,PORTO NACIONAL,DIESEL S10,6.888333333333333,6.8,6.99,6
2022-03-28,TO,PORTO NACIONAL,DIESEL S10,6.8933333333333335,6.6,7.19,6
2022-04-04,TO,PORTO NACIONAL,DIESEL S10,6.909999999999999,6.55,7.03,5
2022-04-11,TO,PORTO NACIONAL,DIESEL S10,6.671666666666667,6.2,7.19,6
2022-04-18,TO,PORTO NACIONAL,DIESEL S10,6.558333333333334,6.2,6.79,6
2022-04-25,TO,PORTO NACIONAL,DIESEL S10,6.580000000000001,6.4,6.79,6
2022-05-02,TO,PORTO NACIONAL,DIESEL S10,6.651666666666666,6.4,6.85,6
2022-05-09,TO,PORTO NACIONAL,DIESEL S10,6.84,6.4,7.22,6
2022-05-16,TO,PORTO NACIONAL,DIESEL S10,7.011666666666667,6.8,7.29,6
2022-05-23,TO,PORTO NACIONAL,DIESEL S10,7.1000000000000005,6.8,7.43,6
2022-05-30,TO,PORTO NACIONAL,DIESEL S10,7.03,6.8,7.43,6
2022-06-06,TO,PORTO NACIONAL,DIESEL S10,7.044,6.6,7.43,5
2022-06-13,TO,PORTO NACIONAL,DIESEL S10,6.98,6.6,7.43,6
2022-06-20,TO,PORTO NACIONAL,DIESEL S10,7.510000000000001,7.3,7.79,6
2022-06-27,TO,PORTO NACIONAL,DIESEL S10,7.608333333333333,7.3,7.99,6
2022-07-04,TO,PORTO NACIONAL,DIESEL S10,7.551666666666667,7.3,7.85,6
2022-07-11,TO,PORTO NACIONAL,DIESEL S10,7.473333333333334,7.1,7.68,6
2022-07-18,TO,PORTO NACIONAL,DIESEL S10,7.19,6.99,7.68,6
2022-07-25,TO,PORTO NACIONAL,DIESEL S10,7.256666666666667,6.99,7.68,6
2022-08-01,TO,PORTO NACIONAL,DIESEL S10,7.256666666666667,6.99,7.68,6
2022-08-08,TO,PORTO NACIONAL,DIESEL S10,7.035,6.95,7.3,6
2022-08-15,TO,PORTO NACIONAL,DIESEL S10,6.915,6.65,7.1,6
2022-08-22,TO,PORTO NACIONAL,DIESEL S10,6.66,6.4,6.9,6
2022-08-29,TO,PORTO NACIONAL,DIESEL S10,6.7,6.5,6.9,6
2022-09-05,TO,PORTO NACIONAL,DIESEL S10,6.651999999999999,6.4,6.9,5
2022-09-12,TO,PORTO NACIONAL,DIESEL S10,6.66,6.4,6.9,6
2023-01-16,TO,PORTO NACIONAL,DIESEL S10,6.1000000000000005,5.85,6.48,7
2023-01-23,TO,PORTO NACIONAL,DIESEL S10,6.0225,5.8,6.48,8
2023-01-30,TO,PORTO NACIONAL,DIESEL S10,5.97625,5.8,6.48,8
2023-02-06,TO,PORTO NACIONAL,DIESEL S10,5.97625,5.8,6.48,8
2023-02-13,TO,PORTO NACIONAL,DIESEL S10,5.715,5.55,6.05,8
2023-02-20,TO,PORTO NACIONAL,DIESEL S10,5.7275,5.45,6.05,8
2023-02-27,TO,PORTO NACIONAL,DIESEL S10,5.7025,5.45,6.05,8
2023-03-06,TO,PORTO NACIONAL,DIESEL S10,5.715,5.45,6.05,8
2023-03-13,TO,PORTO NACIONAL,DIESEL S10,5.6075,5.45,5.74,8
2023-03-20,TO,PORTO NACIONAL,DIESEL S10,5.65125,5.45,6.05,8
2023-03-27,TO,PORTO NACIONAL,DIESEL S10,5.4712499999999995,5.35,5.64,8
2023-04-03,TO,PORTO NACIONAL,DIESEL S10,5.545714285714285,5.35,5.98,7
2023-04-10,TO,PORTO NACIONAL,DIESEL S10,5.45,5.45,5.45,1
2023-04-17,TO,PORTO NACIONAL,DIESEL S10,5.45,5.45,5.45,2
2023-04-24,TO,PORTO NACIONAL,DIESEL S10,5.488571428571428,5.2,5.78,7
2023-05-01,TO,PORTO NACIONAL,DIESEL S10,5.41375,5.2,5.68,8
2023-05-08,TO,PORTO NACIONAL,DIESEL S10,5.3075,5.1,5.46,8
2023-05-15,TO,PORTO NACIONAL,DIESEL S10,5.15,4.9,5.46,4
2023-05-22,TO,PORTO NACIONAL,DIESEL S10,5.017142857142858,4.75,5.36,7
2023-05-29,TO,PORTO NACIONAL,DIESEL S10,4.95,4.75,5.14,7
2023-06-05,TO,PORTO NACIONAL,DIESEL S10,4.965714285714285,4.75,5.2,7
2023-06-12,TO,PORTO NACIONAL,DIESEL S10,4.95625,4.75,5.2,8
2023-06-19,TO,PORTO NACIONAL,DIESEL S10,4.88875,4.75,5.14,8
2023-06-26,TO,PORTO NACIONAL,DIESEL S10,4.89375,4.65,5.14,8
2023-07-03,TO,PORTO NACIONAL,DIESEL S10,4.8999999999999995,4.7,5.14,8
2023-07-10,TO,PORTO NACIONAL,DIESEL S10,4.90625,4.65,5.14,8
2023-07-17,TO,PORTO NACIONAL,DIESEL S10,4.945,4.65,5.14,8
2023-07-24,TO,PORTO NACIONAL,DIESEL S10,4.9575,4.75,5.14,8
2023-07-31,TO,PORTO NACIONAL,DIESEL S10,4.9575,4.75,5.14,8
2023-08-07,TO,PORTO NACIONAL,DIESEL S10,5.2219999999999995,4.95,5.49,5
2023-08-14,TO,PORTO NACIONAL,DIESEL S10,6.01875,5.19,6.2,8
2023-08-21,TO,PORTO NACIONAL,DIESEL S10,6.2275,6.1,6.39,8
2023-08-28,TO,PORTO NACIONAL,DIESEL S10,6.24,6.1,6.39,8
2023-09-04,TO,PORTO NACIONAL,DIESEL S10,6.29,6.29,6.29,1
2023-09-11,TO,PORTO NACIONAL,DIESEL S10,6.23375,6.1,6.39,8
2023-09-18,TO,PORTO NACIONAL,DIESEL S10,6.26,6.1,6.49,7
2023-09-25,TO,PORTO NACIONAL,DIESEL S10,6.233750000000001,6.1,6.49,8
2023-10-02,TO,PORTO NACIONAL,DIESEL S10,6.233750000000001,6.1,6.49,8
2023-10-09,TO,PORTO NACIONAL,DIESEL S10,6.215,6.1,6.34,8
2023-10-16,TO,PORTO NACIONAL,DIESEL S10,6.18375,5.95,6.34,8
